	Industry-wide Uses of Chlorine by Industry................................................................. 2-7 2-2. Use of Caustic Soda by Industry................................................................................... 2-7 2-3. Use of Caustic Potash by Industry ................................................................................ 2-8 2-4. Income (or Loss) as Net a Percentage of Sales, Basic Chemicals, Resins, and Synthetics (NAICS 3251 and 3252): 2000–2005 ....................................................... 2-14 3-1. Capital Cost Factor ($/ton Cl2 produced) vs. Capacity ................................................ 3-5 4-1. Price Trends: Alkalis and Chlorine Manufacturing:	Oxychem Completes Taft,	Chlorine: Ensuring Rail Transportation Safety.”	Potassium Carbonate Handbook.” http://www.armandproducts.com/pdfs/k2so3P1_12.pdf. Accessed	ASHTA Chemicals Inc. 2009a. About ASHTA. http://www.ashtachemicals.com/aboutfs.htm.	Inc. 2009b. Potassium Hydroxide,	Investment under Uncertainty.	Energy Information Administration.	Potassium Hydroxide.” http://www.ercoworldwide.com/ products_potassiumhydroxide.asp. Accessed	Distributional Effects of Environmental and Energy Policy: An Introduction.	Potassium Carbonate Faces Pressures from the Video Glass.” Chemical Market Reporter,	Site Fact Sheet Ashtabula Complex.” http://www.millenniumchem.com/NR/rdonlyres/6AE8BF59-D7CD-4768-951F37AE6F1C7321/0/SiteFactSheetAshtabula.pdf. Accessed	Occidental Chemical Corporation. 2008a. “OxyChem Caustic Potash Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Pages/chem_products_basic_alkali.aspx #alk_koh. Accessed	Occidental Chemical Corporation. 2008b. “OxyChem Caustic Soda Handbook.” http://www.oxy.com/Our_Businesses/chemicals/Documents/caustic_soda/caustic.pdf.	Form 10-K405. Filed	Form 10-K. Filed	BB&T Capital Markets Presentation Manufacturing and Materials Conference.” http://www.olin.com/. Accessed	Bill Would End Mercury Use at Chlorine Plants.” http://chronicle.augusta.com/stories/031308/met_190792.shtml. Accessed	Accessed	Chlorine Product Bulletin.” http://corporateportal.ppg.com/NA/Chemicals/CAD/ProductInformation/Bull /English/EN. Accessed	PPG Reaches Agreement with State of Maryland.” PPG News Release. http://corporateportal.ppg.com/PPG/Newsroom/News/20090811.htm.	The Effects of Environmental Regulation on Technology Diffusion: The Case of	Special Focus on Chlorine.”	The Innovation Group (TIG).	of Labor Statistics.	of Labor Statistics. 2009b. LAU Local Area Unemployment Statistics Series Id:	4-13 U.S. Bureau of Labor Statistics.	Quarterly Financial Report for Manufacturing, Mining, and Trade Corporations, 1st Quarter reports. http://www.census.gov/prod/www/abs/qfrmm.html. Accessed	Economic Census.	http://factfinder.census.gov/servlet/DatasetMainPageServlet?_program=ECN&_tabId=E CN1&_submenuId=datasets_4&_lang=en&_ts=24636668839. Accessed	Bureau; generated by RTI International; using American FactFinder; “Sector 31: Manufacturing: Industry Series: Industry Statistics by Employment Size:	Department of Transportation.	Environmental Protection Agency (EPA).	Federal Trade Commission (FTC).	Soda Ash. http://minerals.usgs.gov/minerals/pubs/ commodity/soda_ash/mcs-2009-sodaa.pdf. Accessed August 4,	Lung Cancer, Cardiopulmonary Mortality, and Long-term Exposure to Fine Particulate Air Pollution.”	Expert Judgment Assessment of the Mortality Impact of Changes in Ambient Fine Particulate Matter in the U.S.” Environ. Sci. Technol.	Environmental Protection Agency—Science Advisory Board (U.S.	The Value of a Statistical Life: A Critical Review of Market Estimates throughout the World.”	Environmental Protection Agency. RE: Docket No. EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants:	EPA requested documentation of these emission estimates using their authority under section 114 of the Clean Air Act.	EPA-HQ-OAR-2002-0017—National Emission Standards for Hazardous Air Pollutants: Mercury Emissions from Mercury Cell Chlor-Alkali Plants—Memo: “Updated Cost Impacts Associated with the Conversion from Chlorine Production Utilizing Mercury Cell Chlor-Alkali Technology to Membrane Cell Technology,” from	B-4 Table B-3. Power Company Emission Factors: Fuel=Coal (Short tons per kWh)	Available on the internet at http://www.epa.gov/CAIR/pdfs/finaltech01.pdf U.S. Environmental Protection Agency	Available on the internet at http://www.epa.gov/cleanenergy/documents/egridzips/eGRID2007TechnicalSupportDoc ument.pdf U.S. Environmental Protection Agency
Letter to DL Jones 	0.9573863636363636	0.8181818181818182	0.851063829787234	0.8888888888888888	0.9027777777777778	0.8620689655172413	0.7857142857142857	0.8181818181818182	0.8588235294117647	0.863013698630137	0.8690476190476191	0.9136690647482014	0.9119496855345912	0.9064748201438849	0.8947368421052632	0.8421052631578947	0.8775510204081632	0.8888888888888888	0.8947368421052632	0.8990825688073395	0.9051724137931034	0.8266666666666667	0.7142857142857143	0.8333333333333334	0.9473684210526315	0.8378378378378378	0.8484848484848485	0.9064748201438849	0.8421052631578947	0.8983050847457628	0.903448275862069	0.7857142857142857	0.7714285714285715	0.75	0.8777777777777778	0.8645833333333334	0.8992248062015504	0.8305084745762712	0.8709677419354839	0.8916666666666667	0.8793103448275862	0.9531772575250836	0.8285714285714286	0.8585858585858586	0.9020979020979021
Letter to DL Jones RE Dcoket Response to USEPA Questions	0.8977272727272727	0.8571428571428571	0.8035714285714286	0.8271604938271605	0.875	0.8571428571428571	0.8035714285714286	0.7857142857142857	0.8235294117647058	0.726027397260274	0.7976190476190477	0.8633093525179856	0.8364779874213837	0.8057553956834532	0.9285714285714286	0.9285714285714286	0.826530612244898	0.8148148148148148	0.9107142857142857	0.8348623853211009	0.8189655172413793	0.7733333333333333	0.8392857142857143	0.8392857142857143	0.8214285714285714	0.7837837837837838	0.7678571428571429	0.8273381294964028	0.8392857142857143	0.8389830508474576	0.8137931034482758	0.75	0.8035714285714286	0.8035714285714286	0.8	0.75	0.7906976744186046	0.8813559322033898	0.7849462365591398	0.7583333333333333	0.7758620689655172	0.8795986622073578	0.7857142857142857	0.7676767676767676	0.7972027972027972
Letter to DL Jones RE Information requested pursuant to section 114 of the Clean Air Act 	0.8409090909090909	0.8764044943820225	0.7640449438202247	0.8314606741573034	0.8539325842696629	0.8764044943820225	0.8314606741573034	0.7528089887640449	0.8539325842696629	0.7865168539325843	0.8426966292134831	0.8273381294964028	0.8113207547169812	0.8201438848920863	0.9101123595505618	0.9101123595505618	0.8163265306122449	0.8240740740740741	0.9438202247191011	0.8348623853211009	0.8362068965517241	0.7752808988764045	0.8651685393258427	0.8426966292134831	0.8651685393258427	0.8426966292134831	0.8314606741573034	0.7769784172661871	0.8876404494382022	0.8305084745762712	0.7655172413793103	0.8089887640449438	0.7752808988764045	0.8202247191011236	0.8555555555555555	0.8020833333333334	0.7286821705426356	0.797752808988764	0.8279569892473119	0.7666666666666667	0.5517241379310345	0.8260869565217391	0.7640449438202247	0.8282828282828283	0.7902097902097902
Letter to DL Jones RE Response to Request for Information under Section 114 of the Clean Air Act 42 � 7414	0.8323863636363636	0.8962264150943396	0.7924528301886793	0.8113207547169812	0.8679245283018868	0.8867924528301887	0.8207547169811321	0.7924528301886793	0.8301886792452831	0.7641509433962265	0.7452830188679245	0.8561151079136691	0.8301886792452831	0.841726618705036	0.9245283018867925	0.9245283018867925	0.8301886792452831	0.8796296296296297	0.9528301886792453	0.8807339449541285	0.8879310344827587	0.7452830188679245	0.8773584905660378	0.8679245283018868	0.8773584905660378	0.8018867924528302	0.839622641509434	0.7841726618705036	0.8962264150943396	0.8813559322033898	0.7793103448275862	0.839622641509434	0.8018867924528302	0.8679245283018868	0.8207547169811321	0.8018867924528302	0.7596899224806202	0.8113207547169812	0.8301886792452831	0.7916666666666666	0.5948275862068966	0.8160535117056856	0.7924528301886793	0.839622641509434	0.7902097902097902
RE Docket No EPAHQOAR20020017National Emission Standards for Hazardous Air Pollutants Mercury Emissions from Mercury Cell ChlorAlkali Plants 	0.8181818181818182	0.9148936170212766	0.8439716312056738	0.8368794326241135	0.8368794326241135	0.8723404255319149	0.8652482269503546	0.8581560283687943	0.8368794326241135	0.7730496453900709	0.7943262411347518	0.9148936170212766	0.8364779874213837	0.8865248226950354	0.9432624113475178	0.950354609929078	0.8085106382978723	0.8368794326241135	0.9645390070921985	0.8439716312056738	0.851063829787234	0.8085106382978723	0.8723404255319149	0.8936170212765957	0.8936170212765957	0.8226950354609929	0.8652482269503546	0.8439716312056738	0.9148936170212766	0.8723404255319149	0.8275862068965517	0.8723404255319149	0.8439716312056738	0.8723404255319149	0.8297872340425532	0.7872340425531915	0.8368794326241135	0.8297872340425532	0.7943262411347518	0.6453900709219859	0.7659574468085106	0.6153846153846154	0.75177304964539	0.8297872340425532	0.8881118881118881
Memo Updated Cost Impacts Associated with the Conversion from Chlorine Producation Utilizing Mercury Cell ChlorAlkali Technology to Membrane Cell Technology	0.8153409090909091	0.9166666666666666	0.8461538461538461	0.8525641025641025	0.8589743589743589	0.9038461538461539	0.8653846153846154	0.8717948717948718	0.8076923076923077	0.7884615384615384	0.7564102564102564	0.8782051282051282	0.8805031446540881	0.8525641025641025	0.9487179487179487	0.9487179487179487	0.7884615384615384	0.7948717948717948	0.9615384615384616	0.8205128205128205	0.7948717948717948	0.75	0.8717948717948718	0.8974358974358975	0.9230769230769231	0.8012820512820513	0.8910256410256411	0.8269230769230769	0.9294871794871795	0.8397435897435898	0.8269230769230769	0.8717948717948718	0.8589743589743589	0.8782051282051282	0.8269230769230769	0.7692307692307693	0.7371794871794872	0.8205128205128205	0.782051282051282	0.8076923076923077	0.7628205128205128	0.48494983277591974	0.7692307692307693	0.8076923076923077	0.8397435897435898
Capital and Annual Costs References Cited by Oceana in Their Comments on EPAs Cost Analysis of the Conversion of Mercury Cells to Membrane Cells	0.8011363636363636	0.9027777777777778	0.8263888888888888	0.8402777777777778	0.8263888888888888	0.8888888888888888	0.8819444444444444	0.8611111111111112	0.8194444444444444	0.7777777777777778	0.75	0.8611111111111112	0.8490566037735849	0.8541666666666666	0.9444444444444444	0.9444444444444444	0.75	0.7847222222222222	0.9513888888888888	0.8263888888888888	0.8125	0.7777777777777778	0.8680555555555556	0.8888888888888888	0.9027777777777778	0.7916666666666666	0.875	0.7986111111111112	0.9236111111111112	0.8333333333333334	0.8551724137931035	0.8680555555555556	0.8541666666666666	0.8611111111111112	0.8125	0.7847222222222222	0.7708333333333334	0.8055555555555556	0.7847222222222222	0.7916666666666666	0.7847222222222222	0.7157190635451505	0.7847222222222222	0.7708333333333334	0.8402777777777778
Documentation of Building Replacement Cost Estimates	0.8920454545454546	0.8269230769230769	0.8269230769230769	0.8148148148148148	0.8055555555555556	0.8653846153846154	0.7692307692307693	0.7692307692307693	0.8117647058823529	0.7671232876712328	0.7857142857142857	0.8561151079136691	0.8238993710691824	0.7985611510791367	0.8846153846153846	0.8846153846153846	0.7551020408163265	0.8148148148148148	0.8846153846153846	0.7889908256880734	0.7931034482758621	0.7733333333333333	0.8269230769230769	0.8269230769230769	0.8076923076923077	0.7297297297297297	0.7692307692307693	0.8129496402877698	0.8076923076923077	0.8220338983050848	0.8	0.75	0.8076923076923077	0.8076923076923077	0.8222222222222222	0.78125	0.7906976744186046	0.8135593220338984	0.7526881720430108	0.8083333333333333	0.7241379310344828	0.8862876254180602	0.8	0.797979797979798	0.8181818181818182
Testimony of Richard Jackson Executive Vice President of Operation ASHTA Chemicals Inc	0.8522727272727273	0.8604651162790697	0.7790697674418605	0.872093023255814	0.872093023255814	0.872093023255814	0.8372093023255814	0.8023255813953488	0.8953488372093024	0.813953488372093	0.8255813953488372	0.8489208633093526	0.8113207547169812	0.7985611510791367	0.9186046511627907	0.9186046511627907	0.826530612244898	0.8240740740740741	0.9418604651162791	0.8256880733944955	0.8448275862068966	0.7441860465116279	0.8488372093023255	0.8372093023255814	0.8488372093023255	0.7906976744186046	0.813953488372093	0.8057553956834532	0.8953488372093024	0.864406779661017	0.8	0.813953488372093	0.7558139534883721	0.8372093023255814	0.9	0.8333333333333334	0.7674418604651163	0.7906976744186046	0.7849462365591398	0.8166666666666667	0.7155172413793104	0.8327759197324415	0.7906976744186046	0.8080808080808081	0.7902097902097902
Asia Mercury Storage Project Inception Workshop	0.8977272727272727	0.851063829787234	0.851063829787234	0.8271604938271605	0.8055555555555556	0.8297872340425532	0.7872340425531915	0.7659574468085106	0.788235294117647	0.7808219178082192	0.7857142857142857	0.8848920863309353	0.8553459119496856	0.841726618705036	0.8936170212765957	0.8936170212765957	0.7857142857142857	0.7685185185185185	0.8936170212765957	0.7798165137614679	0.8189655172413793	0.8	0.8085106382978723	0.8297872340425532	0.7872340425531915	0.7702702702702703	0.8085106382978723	0.8201438848920863	0.8297872340425532	0.8305084745762712	0.8275862068965517	0.7872340425531915	0.7446808510638298	0.7446808510638298	0.8222222222222222	0.7708333333333334	0.7984496124031008	0.7627118644067796	0.7956989247311828	0.8333333333333334	0.8103448275862069	0.882943143812709	0.8	0.7878787878787878	0.8181818181818182
OxyChem Caustic Potash Handbook	0.9261363636363636	0.6129032258064516	0.8085106382978723	0.8395061728395061	0.7777777777777778	0.8064516129032258	0.9032258064516129	0.9090909090909091	0.8470588235294118	0.863013698630137	0.8095238095238095	0.8920863309352518	0.8050314465408805	0.8201438848920863	0.8709677419354839	0.8709677419354839	0.8571428571428571	0.8611111111111112	0.8709677419354839	0.8807339449541285	0.8879310344827587	0.84	0.8387096774193549	0.8709677419354839	0.8387096774193549	0.8378378378378378	0.8787878787878788	0.8848920863309353	0.8387096774193549	0.9067796610169492	0.8896551724137931	0.8709677419354839	0.8571428571428571	0.8709677419354839	0.8444444444444444	0.8333333333333334	0.8527131782945736	0.847457627118644	0.8387096774193549	0.8666666666666667	0.853448275862069	0.9230769230769231	0.8142857142857143	0.8787878787878788	0.8951048951048951
